WATER QUALITY DATA 2014 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WATER QUALITY OF RIVER BEAS - 2014,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
2688,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR, RAIGAD.",MAHARASHTRA,25,30,27.2,4.8,6.8,6.1,6.5,8,7.3,78,917,196,3.6,9,6.1,0.1,1.4,0.5,8,140,30,13,280,63
2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, RAIGAD.",MAHARASHTRA,24,30,27,4.2,6.7,5.9,6.6,8,7.4,81,919,269,3.8,10,6.4,0.1,0.9,0.4,6,35,19,12,110,47
2696,"PEHLAR DAM ON PEHLAR RIVER INLET OF WATER WORKS, VASAI, THANE.",MAHARASHTRA,20,28,22.6,5.3,6.9,6.3,6.9,8.7,7.8,74,690,223,4,6.2,4.6,0.3,2.3,0.9,7,30,15,13,70,32
2199,SAVITRI RIVER AT OVALE VILLAGE.,MAHARASHTRA,28,30,28.4,5.8,7.5,6.7,6.7,7.6,7.3,198,17420,9293,3,3.9,3.5,0.6,4.1,1.8,,,,,,
2701,"SAVITRI RIVER JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",MAHARASHTRA,26,30,28,5.7,7.4,6.8,6.8,7.9,7.2,111,255,170,2.4,3.6,3.1,0.5,4.5,1.4,,,,,,
2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",MAHARASHTRA,26,29,27.6,5.8,7.5,6.8,7.1,7.5,7.3,122,18968,4175,2.8,3.8,3.3,0.4,5.7,1.6,,,,,,
2703,"SAVITRI RIVER AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",MAHARASHTRA,27,30,27.9,6,7.6,6.9,7.1,7.6,7.3,113,17519,4282,2.8,3.8,3.3,0.6,4.2,1.6,,,,,,
2704,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",MAHARASHTRA,27,31,28.1,6.2,7.3,6.9,6.9,7.6,7.3,120,16060,5551,3,3.7,3.4,0.8,4.2,1.7,,,,,,
2706,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",MAHARASHTRA,20,30,27.1,6.1,7.5,6.8,7.4,8.5,7.9,105,47460,5390,4,5.4,4.9,0.1,4.7,0.8,6,26,15,12,40,28
2707,"SURYA RIVER AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",MAHARASHTRA,20,30,27.6,5.1,7.5,6.6,7.4,8.6,8.1,121,230,161,3,6.2,4.6,0,0.9,0.3,11,27,16,17,55,32
2708,"SURYA RIVER AT INTAKE OF VASAI-VIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",MAHARASHTRA,20,30,27.3,5.9,7.9,6.7,7.4,8.4,8,36,228,138,3.2,6.8,5,0.1,0.7,0.3,6,20,14,14,85,33
2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",MAHARASHTRA,25,33,27.8,6.1,7.8,6.7,7.4,8,7.8,71,109,81,3,6.6,4.9,0.1,0.8,0.3,7,25,14,14,80,35
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",MAHARASHTRA,25,36,28,5.1,6.4,5.9,6.8,8.4,7.7,110,607,194,4,8,5.5,0.1,2.3,0.6,2,70,22,6,140,51
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,24,36,28.1,5.3,7,6.3,6.7,8.4,7.6,86,570,186,3,5.4,4.6,0.1,2.3,0.6,4,20,13,12,70,31
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,MAHARASHTRA,25,36,28.6,5.6,7.6,6.6,6.7,8.4,7.6,109,641,207,3.4,5.6,4.7,0.1,2.3,0.7,8,20,12,17,70,31
2712,"VAITARNA RIVER NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE.",MAHARASHTRA,24,33,26.9,5.9,7.6,6.8,7.4,8.1,7.7,71,132,85,3,7.8,5,0.1,1.1,0.4,7,25,15,14,80,34
2164,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,18,27,23,6.8,7.5,7.1,6.9,8,7.4,110,240,176,2,3.8,2.7,0.6,1.3,0.9,,,,30,30,30
2713,"VASHISHTI RIVER AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",MAHARASHTRA,18,27,23,6.5,7.4,7,6.4,8.1,7.4,160,192,178,2.4,3.8,2.7,0.4,1.4,0.9,,,,40,40,40
2714,"VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",MAHARASHTRA,19,27,23,6.9,7.4,7.2,6.3,8.2,7.2,158,201,180,2.2,3.2,2.7,0.7,1.4,1,,,,70,70,70
WATER QUALITY DATA 2014 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WATER QUALITY OF MEDIUM & MINOR RIVERS IN KERALA- 2014,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
1342,"ACHENKOIL AT THUMPAMON, KERALA",KERALA,23,26,25.1,4.8,7.6,6.7,7.2,7.8,7.5,61,210,85,1,2,1.4,0.6,1.3,1,31,350,183,180,630,420
1443,"ACHENKOIL AT CHENNITHULA, KERALA",KERALA,23,26,24.6,4.8,7.1,5.8,7,7.9,7.4,60,104,77,1.2,2,1.4,0,1.5,0.8,110,790,285,440,1100,691
3465,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",KERALA,24,26,25.7,4.9,7.7,6.6,6.4,7.9,7.5,57,98,75,0.8,1.6,1.4,0.5,1,0.7,79,330,183,180,790,448
3466,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE), PATHANAMTHITTA",KERALA,24,26,24.8,5.9,7.4,6.7,6.7,7.9,7.5,58,115,82,1.2,2,1.4,0.5,2.1,1,63,310,161,240,790,443
2297,R ANCHARAKANDY AT MERUVAMBA,KERALA,24.5,31.5,27.3,5.3,7.7,6.7,6.5,7.3,6.9,35,89,56,0.4,2,0.9,0.1,0.5,0.2,17,170,82,49,310,172
2319,R ANCHARAKANDY AT MERUVAMBA,KERALA,24,31,27.5,4,7.8,6.5,6.4,7,6.7,35,17000,2240,0.2,2.6,1.2,0.1,0.3,0.2,21,430,136,94,790,304
2286,R AYROOR AT AYROOR BRIDGE,KERALA,24,26.5,25.2,4.6,7.4,6.3,6.2,7.8,6.9,48,104,73,0.2,3.9,1.6,0,0,0,540,940,787,1300,2400,2008
2331,R BHARATHAPUZHA AT KUTTIPPURAM,KERALA,25,36,29.9,5.8,8,7,6.9,8.1,7.4,84,182,130,0.1,1.6,0.7,0,0.4,0.1,20,920,301,79,1600,590
2332,R BHARATHAPUZHA AT PATTAMBI,KERALA,25,35,29.8,4.6,7.7,6.6,7,8.3,7.7,132,306,191,0.2,3.8,1.6,0,1,0.2,79,920,362,240,1600,661
1154,"CHALAKUDY AT PULICKALKA-DAVU, KERALA",KERALA,25,29.5,27.8,5.5,8,6.9,6.1,7.5,6.9,35,440,134,0.2,2.2,1.1,0.14,1.32,0.4,43,540,249,49,1100,531
20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,24,30,26.7,5.9,8,7,6.8,8,7.5,40,120,80,0.3,2.1,0.8,0.01,0.9,0.4,190,6300,2573,300,9400,3583
21,"CHALIYAR AT CHUNGAPALLY, KERALA",KERALA,19,28,25.8,4.2,7.4,6.7,6.7,8,7.4,49,44000,14526,0.3,1,0.8,0.05,2,0.6,110,5400,1411,430,6300,1969
3464,"CHALIYAR AT NILAMBUR, MALAPPURAM",KERALA,23,29,26.4,5.7,8,7.2,6.8,8,7.4,47,114,82,0.1,1,0.7,0,1.8,0.5,43,2600,840,70,4300,1311
1572,"CHANDRAGIRI AT PADIYATHADKA, KERALA",KERALA,27,37,29.8,6.7,8.1,7.5,6.2,7.8,7.2,44,140,67,0.1,3.6,1.1,0,0.3,0.1,18,180,76,110,1300,590
1573,"CHITRAPUZHA AT IRUMPANAM, KERALA",KERALA,26,32,28.6,0.5,6.6,3,6,7.4,6.6,83,2722,965,0.4,2.7,1.7,0.3,2.5,1.2,11,610,247,57,1100,530
2295,R CORAPUZHA AT KANAYANKODE,KERALA,25,30,26.9,4.1,8,5.9,7,8.3,7.4,194,44150,17990,0.1,1.5,0.7,0,1.1,0.5,220,4600,1888,430,5400,2803
1564,"R ITHIKKARA AT AYUR, KERALA",KERALA,25,27,26,3.9,7.7,6.7,7,7.9,7.5,69,127,90,1,2.4,1.6,0.6,1.5,0.9,63,430,199,110,1100,473
2287,R ITHIKKARA AT ITHIKKARA,KERALA,22,24.5,23.6,5.1,6.9,6.1,6.8,8,7.4,96,19650,4429,1.2,2.8,2,1,4.6,1.6,79,540,243,210,920,550
1566,"R KADALUNDI AT THIRURANGADY, KERALA",KERALA,29.5,30.5,30.3,5.8,7.8,6.7,5.7,7.8,6.9,67,134,87,0.5,2.8,1.7,0,0.9,0.2,0,310,155,22,700,350
2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,30,31.5,30.7,5.6,7.8,6.9,5.8,7.8,6.8,64,114,85,0.5,2.8,1.6,0,0.8,0.2,0,170,82,43,540,206
2337,R KADAMBAYAR AT BRAHMAPURAM,KERALA,26,32,28.7,0.2,4.3,2.1,6.1,8,6.8,60,214,101,0.4,3.6,1.6,0.1,3.1,0.8,170,1120,431,240,1560,694
2338,R KADAMBAYAR AT MANCKAKADAVU,KERALA,25.5,30.5,28.2,0.5,5.6,2.5,6,8,6.9,50,148,83,0.4,3,1.9,0.1,0.4,0.3,11,1400,353,21,1700,656
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",KERALA,24,25.5,24.8,5.9,7.8,7.2,7.1,8.1,7.6,60,140,75,1,2,1.4,0.5,2,1,94,350,188,220,630,426
2294,R KALLAI AT KALLAI BRIDGE,KERALA,24,29,26.3,0.6,6.9,3.7,6.8,8.4,7.7,400,58120,32005,0.3,2,1.2,0.1,1.7,0.9,3100,170000,40000,5400,210000,60392
3460,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",KERALA,25,34,29.2,3.8,8.1,6.1,7.1,7.9,7.6,96,804,281,0.2,4.2,1.2,0,2,0.7,63,720,384,180,1600,718
3458,KARAPUZHA DAM AT WAYANAD,KERALA,24.7,28.4,26.6,5.9,8.2,6.7,6.4,8.3,7.6,90,128,106,0.3,0.8,0.5,0,26,2.5,22,63,44,34,110,71
1571,"R KARINGODE AT KAKKADAVU,  KERALA",KERALA,26,35,30.4,6.8,8,7.6,6.2,7.9,7.1,30,136,58,0.5,3.4,1.2,0,0.4,0.1,17,540,163,160,3500,961
1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",KERALA,24.5,27,25.5,0,4.1,1.9,7.3,8.5,7.7,430,9000,2941,3.4,40,26.9,1.8,4.6,2.8,1800,14000,10875,16000,54000,37375
3471,"RIVER KARAMANA AT ARUVIKARA, THIRUVANANTHAPURAM",KERALA,24,26,25.1,7,7.8,7.4,6.5,7.4,7,20,71,35,0.1,0.5,0.1,0,0,0,100,430,165,290,920,409
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,26,31,28.9,4.4,7.8,6.4,6.7,7.7,7.2,38,93,63,0.4,3.6,1.3,0.2,1,0.4,31,240,121,210,1100,535
2301,R KAVVAI AT KUTTIYOL PALAM,KERALA,27,31.5,28.8,3.2,7.9,5.4,6.3,7.3,6.7,35,136,65,0.4,2.6,1.1,0.1,0.9,0.3,21,140,60,79,310,144
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,26.5,31,29.3,0.6,7.6,5.6,6.6,8.3,7.3,42,122,90,0.5,3.5,1.6,0.1,0.7,0.4,70,630,268,280,1100,705
2326,R KORAYAR AT KANJIKODE,KERALA,25,36.5,29.5,6,8,7.1,7.1,9.2,8,186,1141,728,0.1,3.2,1.2,0,1.7,0.4,49,1100,374,94,1700,697
1569,"R KUPPAM AT THALIPARAMBA, KERALA",KERALA,26,31.5,28.4,4.4,8.3,5.9,6.4,7.1,6.8,47,42400,13953,0.2,2.3,1.5,0.1,0.9,0.4,21,210,70,94,430,166
2298,R KUPPAM AT RAYAROM,KERALA,22,31,26.9,4.9,8.3,7.4,6.5,7.3,6.9,32,128,57,0.3,2.1,1.1,0.1,0.6,0.3,21,110,70,100,310,159
1567,"R KUTTIYADE AT KUTTIYADY ESTATE, KERALA",KERALA,23,29,25.8,6,8.2,7.2,6.8,7.7,7.2,27,54,41,0.2,0.8,0.7,0,0.4,0.2,0,1100,441,140,1600,658
1568,"R MAHE AT VALAYAM, KERALA",KERALA,24,29,26.6,5,7.9,6.5,6.7,8,7.4,48,106,71,0.2,0.9,0.6,0,0.8,0.3,170,17000,4192,220,35000,7018
2285,R MAMOM AT MAMOM BRIDGE,KERALA,24,26,25.3,5.2,7.3,6.8,6.5,7.9,7.1,50,144,81,0.4,1.9,0.8,0,0,0,280,540,389,920,1600,1268
1340,"MANIMALA  AT KALLOOPARA, KERALA",KERALA,28,29,28.2,5.9,7.8,6.8,6.1,7.5,6.9,46,87,68,0.4,7.4,1.7,0,0.2,0.1,110,790,449,220,1100,660
1384,"MANIMALA AT THONDRA, KERALA",KERALA,28,29,28.5,5.8,7.3,6.6,6.4,7.4,7,46,93,70,0.2,4.1,1.4,0,0.2,0.1,80,920,550,220,1600,822
3459,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",KERALA,23.6,32.6,27.6,5.8,7.5,6.4,7.1,8.2,7.7,49,146,100,0.3,0.9,0.6,0,2,0.9,27,94,56,46,140,88
2307,R MANJESWAR AT BAJRAKKARA BR.,KERALA,27,32,29,5.3,8,7.3,6.5,7.2,6.9,58,135,96,1,4.4,1.9,0.1,0.6,0.2,34,140,89,310,1430,825
1339,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,26.5,29,27.5,5.5,7.9,6.8,6.1,7.1,6.6,36,78,49,0.2,0.7,0.5,0.1,0.72,0.4,630,5400,1719,1400,7000,2950
2304,R MOGRAL AT MOGRAL BR.,KERALA,27,34,30,3.9,7.2,5.6,6.2,7.9,7.2,139,57600,24360,0.6,4.1,2.1,0,1.1,0.3,9,430,92,21,920,447
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,27,30,27.8,6.2,7.8,6.9,6.2,7.2,6.8,45,81,59,0.3,0.9,0.6,0.09,0.99,0.5,790,3300,1916,1100,6300,3375
2302,R NEELASWARAM AT NAMBIARKAL DAM,KERALA,26,34,30.2,5.5,8,7.1,6.2,7.5,6.8,43,48600,14410,0.3,4.2,1.8,0,0.5,0.1,0,170,65,60,1800,468
1570,"R NEELESWARAM AT HOSDURG, KERALA",KERALA,27,35,30.8,4.7,7.3,6.2,6.2,7.9,7.2,54,53160,22757,0.3,3.6,1.5,0,0.4,0.1,0,350,98,43,2200,542
1563,"R NEYYAR AT AMARAVILA, KERALA",KERALA,24.5,26,25.3,5.8,7.8,6.7,6.3,8,7.1,39,105,66,0.2,1.5,0.6,0,0,0,180,280,222,450,790,626
2284,R NEYYAR AT ARUVIPURAM,KERALA,24.5,26.5,25.3,6.6,7.9,7.2,6.5,7.5,7,24,105,59,0.1,1.6,0.6,0,0,0,110,240,165,310,700,433
2288,R PALLICKAL AT NELLIMUKAL,KERALA,25,27,25.8,5,6.7,6,6.7,7.9,7.6,75,220,120,0.8,1.6,1.3,0.6,2.3,1.1,21,430,212,140,920,523
1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,25,29,27.2,3.7,6.6,5.2,6.5,7.3,6.8,39,77,55,0.2,1,0.6,0.31,1.3,0.7,110,220,171,230,430,313
1341,"PAMBA AT THAKAZHY, KERALA",KERALA,26,32,28.1,3,6.2,4.8,6.4,6.9,6.8,30,223,86,0.2,2,0.7,0.2,1.68,0.8,110,310,208,240,460,332
1565,"PAMBA DOWN, KERALA",KERALA,26,34,28.3,2.8,5.7,3.9,6.4,7.2,6.9,45,77,62,0.2,0.9,0.5,0.3,1.5,0.7,94,180,155,170,350,284
17,"PERIYAR NEAR ALWAYE-ELOOR, KERALA",KERALA,25.5,29.7,28.1,3.8,6.8,5,6.4,7.5,6.9,74,23440,3185,0.4,4,1.8,0.08,1.49,0.4,9,900,290,110,1600,667
18,"PERIYAR AT KALADY, KERALA",KERALA,24.3,29.3,27.7,6.5,7.8,7,6.3,7.9,7,28,60,36,0.2,2.3,1.1,0.04,0.44,0.2,43,700,276,190,1100,541
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,26,30,28,5.3,6.9,6.3,6.6,7.7,6.9,33,292,64,0.4,2,1.2,0.1,0.7,0.3,43,1100,381,350,2300,815
2333,RIVER PERIYAR AT MUPPATHADAM,KERALA,26,29.9,28.2,5.2,8,6.2,6.2,7.7,6.9,35,526,86,0,2.6,1.3,0,0.6,0.2,63,1400,372,210,2300,1007
2334,RIVER PERIYAR AT PATHALAM,KERALA,25,30,28,0.4,7.1,5.7,6.2,7.8,6.8,51,11690,2640,0.7,4.6,1.9,0.1,1.4,0.5,21,1600,385,63,2100,759
2335,R PERIYAR AT KALAMASSERY,KERALA,26,29.2,28.1,3.3,7.5,5.7,6.1,8.1,6.9,36,87,53,1.6,8.4,3.1,0.1,1.1,0.4,70,2200,574,400,3500,1205
2336,R PERIYAR AT PURAPPALLIKAVU,KERALA,25,29.9,28.1,5.6,7.4,6.6,6.3,8,7.1,29,15290,2007,0.4,2.2,1.3,0.1,0.5,0.2,14,1400,356,21,3100,785
3468,"PERIYAR AT KWA INTAKE- ALUVA, ERNAKULAM",KERALA,25,29.9,28.1,5.7,7.2,6.6,6.2,8,7,32,111,46,0.5,2,1.3,0,0.6,0.3,63,790,228,79,1200,472
2300,R PERUVAMBA AT CHANDAPPURA,KERALA,24,31,27.3,4,7.7,6.5,6,7.3,6.5,32,66,43,0.3,1.7,0.9,0.1,1.2,0.4,21,240,87,49,540,188
2303,R PULLUR AT PULLUR BR.,KERALA,26,30,28.3,5.1,7.9,6.7,5.9,7.1,6.3,38,83,54,0.1,1.8,0.9,0,0.3,0.1,17,350,136,110,1200,610
2290,R PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,26,33,29.1,2.8,6.3,4.3,6.3,8,7.2,80,188,113,0.2,3.7,1.8,0.2,0.9,0.4,63,350,188,210,1700,796
2299,R RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,27,32,28.7,2.1,7.5,4.6,6,7.3,6.7,55,54000,12561,0.3,4,1.5,0.1,1.6,0.6,21,140,72,70,350,171
2305,R SHRIYA AT ANGADIMOGARU,KERALA,27,30,28.5,7.1,8.4,7.7,6.6,7.4,6.9,46,82,61,0.1,2.6,1.6,0,0.1,0,11,130,88,220,1200,554
2296,R THALLASSERY AT PATHIPPALAM,KERALA,24,30.5,26.6,2.9,7.8,5.8,6.2,7.1,6.5,40,96,61,0.2,2.5,1,0.1,0.8,0.4,21,240,70,94,400,151
2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,30,31.5,31,2.7,7.1,4.5,6.3,7.6,6.9,79,10130,1614,0.7,4.8,2.1,0,2.7,0.6,11,330,131,21,460,230
2306,R UPPALA AT  UPPALA BR.,KERALA,27,35,30.5,4.9,8,6.9,6.7,7.8,7.2,71,55600,20950,0.1,3.1,1.3,0,0.4,0.2,33,310,113,43,2100,643
3473,"RIVER VALAPATTANAM AT PARASSINIKADAVU, KANNUR",KERALA,25,32,28.8,4.1,7.9,6.6,6.5,7.5,7,38,43100,14487,0.3,2,0.9,0.1,0.7,0.3,20,110,55,0,210,103
1442,"VAMANAPURAM, KERALA",KERALA,24,26.5,25.3,5.5,8,6.9,6.8,8,7.5,40,68,54,0.4,0.9,0.6,0,0,0,220,700,319,1100,2200,1633
WATER QUALITY DATA 2014 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
"WATER QUALITY OF MEDIUM & MINOR RIVERS IN ANDHRA PRADESH, KARNATAKA, ORISSA, PONDICHERRY & TAMILNADU - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",ANDHRA PRADESH,25,27,25.9,5,6.2,5.5,7.2,8,7.6,314,1280,569,1,3.8,1.3,0.1,3.1,0.9,2,93,18,7,380,141
2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",ANDHRA PRADESH,25,28,26.5,4.8,6.2,5.4,7.7,8,7.8,281,384,310,0.2,1,0.8,0.2,16.1,2.4,3,15,7,4,460,107
3080,"U/S OF KARAKAVAGU AT PALONCHA,  KHAMMAM, A.P.",ANDHRA PRADESH,16,24,18.9,6.8,7.8,7.1,7.4,8.3,7.8,407,633,516,0.5,1,0.7,0.4,0.7,0.5,2,2,2,900,1700,1238
3081,"D/S OF KARAKAVAGU AT PALONCHA,  KHAMMAM, A.P.",ANDHRA PRADESH,19,27,20.5,6.5,7.4,6.9,7.2,8.6,8,374,610,505,0.5,1.4,0.9,0.7,0.9,0.7,2,2,2,1400,2100,1563
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,26,28,27.1,6.8,7.6,7.3,7.2,7.5,7.3,51,223,109,1.2,3.9,2.4,0,14.6,3.4,5,46,18,11,175,65
2780,"KALI AT U/S OF WCPM, DANDELI, KARNATAKA",KARNATAKA,25,28,26.3,7.2,7.9,7.5,7.2,7.8,7.5,54,158,83,0.8,5,2.1,0,10.7,2,8,70,22,21,221,74
1894,KUMARADHARA - U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,KARNATAKA,27,34,29.1,6.2,6.7,6.4,6.6,7.8,7.2,41,382,102,1,1,1,0,0,0,14,350,137,170,1600,1223
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,25,32,28.4,6.2,6.9,6.5,6.5,7.5,7.1,44,450,92,1,1,1,0,0,0,17,350,155,79,1600,1342
2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",ODISHA,18,30,24.7,7.2,8.2,7.7,7.4,8.2,7.9,145,392,232,0.6,2.7,1.3,0.2,1.8,0.8,4900,92000,30790,11000,92000,40500
2424,BUDHABALANGA AT BALASORE D/S,ODISHA,15,29,24.4,7.2,8,7.5,7.2,8.4,7.8,110,2246,519,1.1,3.2,2.1,0.1,1.6,0.7,13000,160000,38700,17000,160000,53556
2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",ODISHA,13,30,22.7,6.8,8,7.3,6.8,7.7,7.2,78,173,103,0.2,1.4,0.7,0.2,8.4,1.7,330,35000,4871,1300,92000,13810
2422,"NAGAVALLI AT PENTA U/S, JAYKAYPUR TOWN",ODISHA,18,32,24.8,7,8,7.4,7.5,8.2,7.9,130,238,196,0.5,1.2,0.7,0.2,1.8,0.6,130,24000,5323,230,92000,15213
1642,"NAGAVALLI AT JAYKAYPUR D/S, ODISHA",ODISHA,16,30,24,6.8,7.8,7.4,7.3,8.4,7.8,142,326,244,1.1,3,1.9,0.4,2.1,1,110,160000,20880,330,24000,12473
1643,"NAGAVALLI AT RAYAGADA D/S, ODISHA",ODISHA,15,26,22.8,6.9,7.9,7.5,7.4,8.4,8,187,327,243,0.7,3.2,1.7,0.4,1.4,0.9,110,35000,8780,790,160000,30319
1455,"RUSHIKULYA AT GANJAM U/S, ODISHA",ODISHA,20,32,26.8,6,8.9,7.2,7,8.4,8,215,392,296,0.6,2.1,1.5,0.1,2.1,0.7,45,5400,1468,170,9400,4314
1456,"RUSHIKULYA AT GANJAM D/S, ODISHA",ODISHA,15,34,27.4,5.1,7.6,6.6,7.5,8.2,7.8,380,50370,25034,0.8,2.2,1.5,0.1,1.7,0.9,20,5400,1671,68,16000,4224
2426,VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),ODISHA,17,32,25.3,6.9,8.1,7.5,7.4,8.4,7.9,156,236,194,0.3,2.2,1,0.1,4.6,1,220,11000,2906,790,35000,8559
2427,VANSADHARA ATGUNUPUR (INTERSTATE BOUNDRY),ODISHA,19,35,27.1,6.8,8.1,7.4,7.5,8.4,7.9,122,218,170,0.5,2,0.8,0.2,3.5,0.9,170,24000,4948,790,92000,16709
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",PONDICHERRY,29,29,29,,,,7.3,7.3,7.3,386,386,386,,,,0.2,0.2,0.2,,,,,,
2444,CORINGA RIVER,PONDICHERRY,25,25,25,5.9,5.9,5.9,7.9,7.9,7.9,21600,21600,21600,,,,0.1,0.1,0.1,,,,,,
2442,GAUTAMI-GODAVARI RIVER,PONDICHERRY,25,25,25,6.5,6.5,6.5,7.3,7.3,7.3,21600,21600,21600,,,,0.1,0.1,0.1,,,,,,
2443,GAUTAMI-GODAVARI RIVER,PONDICHERRY,25,25,25,6.5,6.5,6.5,7.7,7.7,7.7,26600,26600,26600,,,,0.1,0.1,0.1,,,,,,
2445,MAHE RIVER,PONDICHERRY,32,32,32,6,6,6,7.1,7.1,7.1,13000,13000,13000,,,,0.4,0.4,0.4,,,,,,
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMILNADU,28,31,29.3,5.9,6.9,6.5,6.4,7.8,7.4,798,1456,1063,2,2,2,0,2,0.6,20,330,177,20,700,374
